lang	worker	num_hits	quality	quality_syn	num_langs	goog
bg	2762	2	0.250	0.750	1	0.6
bg	3872	1	0.500	0.500	0	0.688
bg	4019	1	1.000	1.000	0	0.6
bg	4190	1	0.500	1.000	0	0.6
bg	2764	1	1.000	1.000	1	0.4
bg	124	38	0.724	0.974	1	0.589
bg	125	303	0.756	0.893	1	0.586
bg	3786	79	0.734	0.873	1	0.409
bg	3173	106	0.750	0.934	many	0.0
bg	1912	1	0.000	0.000	many	0.5
bg	1882	105	0.467	0.590	many	0.0
bg	4118	195	0.015	0.018	0	0.033
bg	4119	7	0.714	0.857	0	0.6
bg	3544	29	0.638	0.793	0	0.524
bg	2331	2	0.750	0.750	1	0.5
bg	3546	81	0.722	0.889	1	0.437
bg	3547	1	1.000	1.000	1	0.4
bg	3540	42	0.667	0.929	1	0.462
bg	3541	13	0.731	0.923	1	0.469
bg	2318	2	0.500	0.500	1	0.6
bg	2319	3	0.500	0.833	1	0.333
bg	1559	6	0.333	0.667	many	0.533
bg	2339	413	0.720	0.843	many	0.675
bg	863	62	0.710	0.935	1	0.515
bg	3789	2	0.750	1.000	1	0.35
bg	3504	9	0.833	0.944	many	0.548
bg	864	11	0.636	0.773	1	0.445
bg	3506	250	0.691	0.838	0	0.0
bg	3507	1	0.500	1.000	0	0.438
bg	2740	1	0.000	0.000	0	0.1
bg	2321	1	0.500	1.000	1	0.6
bg	3512	1	0.000	0.000	0	0.3
bg	3658	77	0.760	0.883	0	0.0
bg	2536	1	1.000	1.000	0	0.3
bg	4229	2	0.500	0.750	0	0.678
uk	2594	24	0.750	0.854	many	0.467
uk	4647	1	0.500	0.500	1	0.3
uk	133	1	1.000	1.000	1	0.4
uk	4027	2	0.500	1.000	1	0.25
uk	4229	1	1.000	1.000	0	0.678
uk	4225	1	1.000	1.000	1	0.5
uk	4028	1	1.000	1.000	0	0.5
uk	2346	2	0.250	0.500	1	0.4
uk	3550	7	0.571	0.857	0	0.657
uk	3342	822	0.696	0.832	1	0.453
uk	3343	20	0.575	0.825	1	0.43
uk	872	14	0.643	0.750	1	0.457
uk	2	1113	0.001	0.001	many	0.0
uk	6	341	0.001	0.001	many	0.018
uk	4598	1	0.500	0.500	0	0.6
uk	4253	2	0.500	1.000	1	0.45
uk	3872	2	1.000	1.000	0	0.688
uk	4252	2	0.750	0.750	1	0.65
uk	1616	1227	0.705	0.841	many	0.456
uk	3351	4	0.750	0.750	0	0.525
uk	1882	48	0.177	0.208	many	0.0
uk	3176	8	0.625	0.750	1	0.438
uk	2230	1	1.000	1.000	1	0.6
uk	2342	1	0.000	0.000	1	0.2
uk	3549	7	0.571	0.857	0	0.3
uk	3795	24	0.708	0.854	0	0.546
uk	3980	1	0.500	0.500	0	0.2
uk	3981	1	0.500	1.000	1	0.3
uk	3968	10	0.450	0.600	many	0.43
uk	2104	1	1.000	1.000	many	0.0
wa	2888	1	0.000	0.000	0	0.0
wa	3756	1	0.000	0.000	0	0.0
wa	2180	3	0.167	0.333	1	0.492
wa	5507	1	0.000	0.000	1	0.0
wa	2240	1	0.000	0.000	0	0.0
wa	2038	7	0.000	0.000	0	0.508
ast	4524	2	0.000	0.000	0	0.0
ast	5150	1	0.000	0.000	1	0.0
ast	5398	3	0.167	0.500	0	0.0
ast	5292	1106	0.434	0.680	many	0.0
ast	5476	1	1.000	1.000	1	0.0
ast	5477	3	0.667	0.667	0	0.0
ast	4457	6	0.167	0.417	1	0.0
ast	5138	2	0.000	0.250	0	0.0
ast	5338	1	0.000	0.000	0	0.0
ast	4612	10	0.100	0.300	0	0.0
ast	4783	3	0.333	0.667	0	0.0
ast	5478	1	0.000	0.500	0	0.0
ast	5479	3	0.000	0.333	0	0.0
ast	3259	2	0.500	0.750	1	0.0
ast	4860	1	0.000	0.500	0	0.0
ast	836	2	0.250	0.250	0	0.616
ast	4808	1	0.000	0.500	1	0.561
ast	2481	36	0.542	0.750	many	0.0
ast	3089	583	0.023	0.484	0	0.001
ast	4967	1	0.500	0.500	0	0.0
ast	4966	1	0.500	0.500	0	0.0
ast	4965	1	1.000	1.000	0	0.0
ast	277	2	0.250	0.500	0	0.0
ast	4843	1160	0.403	0.645	many	0.0
ast	5002	1	0.500	1.000	0	0.0
ast	5001	1	0.000	0.500	0	0.0
ast	4139	2	0.000	0.750	0	0.0
ast	5146	2	0.500	0.750	0	0.0
ast	5147	1	0.000	0.500	0	0.0
ast	5144	1	0.000	0.000	1	0.0
ast	5145	2	0.250	0.250	0	0.0
ast	4441	177	0.489	0.782	0	0.0
ast	4772	14	0.857	0.964	0	0.0
ast	5486	367	0.399	0.646	many	0.0
ast	5485	1	0.000	0.000	0	0.0
ast	5484	1	1.000	1.000	0	0.0
ast	4545	2	0.000	0.000	0	0.0
ast	5107	3	0.000	0.000	0	0.0
ast	4778	2	0.500	0.500	0	0.0
ast	5182	3	0.833	0.833	0	0.0
ast	5183	1	0.000	0.500	1	0.0
ast	5181	8	0.000	0.000	0	0.0
ast	5246	5	0.000	0.000	0	0.0
ast	5348	3	0.167	0.667	0	0.0
ast	4913	1	0.500	0.500	0	0.0
ast	3506	188	0.686	0.838	0	0.0
ast	2038	11	0.364	0.727	0	0.508
ast	4465	1	0.000	0.500	1	0.0
wo	5552	1	0.000	0.000	1	0.0
wo	4449	135	0.000	0.000	0	0.0
wo	4783	27	0.000	0.000	0	0.0
wo	5586	150	0.357	0.470	many	0.0
wo	5585	39	0.000	0.000	0	0.0
wo	696	1	0.000	0.000	0	0.5
wo	5375	1	0.000	0.000	1	0.0
wo	4156	14	0.000	0.000	1	0.0
wo	2481	464	0.141	0.142	many	0.0
wo	2013	2	0.000	0.000	0	0.0
wo	5465	2	0.000	0.000	0	0.0
wo	5467	1	0.000	0.000	0	0.0
wo	4139	2	0.000	0.000	0	0.0
wo	4736	3	0.000	0.000	0	0.0
wo	5681	12	0.000	0.000	0	0.0
wo	4400	1	0.000	0.000	0	0.0
wo	5693	3	0.000	0.333	1	0.0
wo	5694	1	0.000	0.000	0	0.0
wo	5613	1	0.000	0.000	0	0.0
wo	5393	5	0.000	0.000	1	0.0
wo	5158	253	0.000	0.000	0	0.563
wo	5391	1	0.000	0.000	0	0.0
wo	5337	8	0.000	0.000	0	0.0
wo	4634	1	0.000	0.000	0	0.0
wo	984	40	0.000	0.000	0	0.601
wo	5605	3	0.000	0.000	1	0.0
wo	1922	1	0.000	0.000	0	0.3
wo	277	112	0.000	0.000	0	0.0
wo	5250	10	0.000	0.000	0	0.0
wo	5411	1	0.000	0.000	0	0.0
wo	1408	4	0.000	0.000	1	0.49
wo	2077	299	0.000	0.000	1	0.597
wo	1546	17	0.000	0.000	0	0.0
wo	2449	26	0.000	0.000	0	0.0
wo	5670	3	0.000	0.000	0	0.0
wo	5489	21	0.000	0.000	0	0.0
wo	4543	1	0.000	0.000	0	0.0
wo	5482	80	0.000	0.000	0	0.0
wo	2042	12	0.000	0.000	1	0.0
wo	1431	5	0.900	0.900	1	0.0
wo	3399	1	0.000	0.000	0	0.45
wo	5244	1	0.000	0.000	0	0.0
wo	5246	5	0.000	0.000	0	0.0
wo	4427	1	0.000	0.000	0	0.0
wo	3506	7	0.143	0.143	0	0.0
wo	5392	16	0.156	0.156	0	0.0
wo	5663	1	0.000	0.000	0	0.0
wo	5662	6	0.000	0.000	0	0.0
wo	4431	126	0.000	0.000	0	0.0
wo	5665	1	0.000	0.000	0	0.0
wo	5664	15	0.000	0.000	0	0.0
wo	5135	1	0.500	0.500	0	0.0
wo	4906	43	0.000	0.000	0	0.0
wo	5546	31	0.000	0.000	0	0.0
wo	5701	1	0.000	0.000	0	0.0
wo	5554	16	0.000	0.000	1	0.0
wo	4442	306	0.000	0.000	0	0.0
wo	5553	1	0.000	0.000	0	0.0
wo	4447	47	0.000	0.000	0	0.0
wo	4448	1	0.000	0.000	0	0.0
wo	5103	17	0.000	0.029	1	0.0
wo	5107	7	0.000	0.000	0	0.0
wo	5181	5	0.000	0.000	0	0.0
wo	5341	193	0.000	0.000	0	0.0
wo	4524	3	0.000	0.000	0	0.0
wo	5607	1	0.000	0.000	0	0.0
wo	2104	1	0.000	0.000	many	0.0
wo	3908	1	0.000	0.000	0	0.0
wo	3909	1	0.000	0.000	0	0.0
wo	5520	91	0.000	0.000	many	0.0
wo	4763	20	0.000	0.000	0	0.0
wo	4612	53	0.000	0.000	0	0.0
wo	2225	1	0.000	0.000	0	0.0
wo	5359	71	0.000	0.000	0	0.0
wo	5457	1	0.000	0.000	0	0.0
wo	2038	416	0.000	0.000	0	0.508
wo	5161	2	0.000	0.000	0	0.0
wo	4777	183	0.000	0.000	0	0.332
wo	4153	1	0.000	0.000	0	0.0
wo	2125	1	0.000	0.000	1	0.0
wo	2124	2	0.000	0.000	0	0.0
wo	4441	279	0.000	0.000	0	0.0
wo	1970	1	0.000	0.000	1	0.0
wo	3195	2	0.000	0.000	1	0.0
wo	2537	1	0.000	0.000	0	0.5
wo	4851	5	0.000	0.000	0	0.0
jv	5220	1	0.500	1.000	0	0.0
jv	3809	3	0.333	0.667	0	0.3
jv	5036	1	0.500	1.000	0	0.0
jv	194	1125	0.855	0.921	many	0.0
jv	5034	60	0.483	0.842	0	0.0
jv	5520	15	0.400	0.600	many	0.0
jv	1921	2	0.000	0.000	1	0.0
jv	2097	59	0.703	0.958	1	0.0
jv	5094	1	0.500	0.500	0	0.0
jv	5213	1	0.000	0.000	0	0.0
jv	5072	156	0.583	0.833	1	0.0
jv	5073	1	1.000	1.000	1	0.0
jv	2099	59	0.288	0.534	many	0.0
jv	4614	14	0.500	0.714	1	0.0
jv	5074	1	0.000	0.500	0	0.0
jv	1879	1	0.500	1.000	1	0.0
jv	2044	1	0.000	0.000	1	0.0
jv	2495	1	0.000	0.000	many	0.1
jv	4389	1	1.000	1.000	1	0.0
jv	4388	2	0.500	0.750	0	0.0
jv	4387	389	0.721	0.956	1	0.0
jv	2098	1	0.500	1.000	1	0.4
jv	2036	10	0.450	0.550	1	0.507
jv	2035	90	0.622	0.878	1	0.0
jv	5518	5	0.500	0.700	1	0.0
jv	2012	2	0.250	0.250	1	0.0
jv	5219	12	0.542	0.792	0	0.0
jv	5179	1	1.000	1.000	0	0.65
jv	2039	1	0.500	0.500	0	0.0
jv	2038	11	0.318	0.409	0	0.508
jv	2569	1	0.000	0.500	1	0.0
jv	1315	1	0.000	0.000	0	0.0
jv	1314	5	0.200	0.700	1	0.122
jv	990	47	0.617	0.840	many	0.0
jv	2933	727	0.597	0.821	many	0.0
jv	1932	1	1.000	1.000	1	0.2
jv	5264	1	1.000	1.000	0	0.0
jv	2041	1	0.000	0.000	1	0.0
jv	1952	1	0.000	0.000	many	0.0
jv	3721	133	0.575	0.808	1	0.0
jv	5265	144	0.580	0.861	0	0.0
jv	2045	1	0.500	1.000	1	0.233
jv	2042	5	0.200	0.400	1	0.0
jv	2043	1	0.000	0.000	1	0.0
jv	2040	1	0.000	1.000	1	0.0
jv	1800	1	0.000	0.500	many	0.0
jv	4390	8	0.750	0.938	0	0.0
jv	3224	6	0.667	0.750	1	0.14
jv	5221	6	0.750	0.833	1	0.0
jv	1628	6	0.000	0.000	0	0.0
jv	4718	510	0.574	0.861	1	0.0
jv	1922	4	0.375	0.375	0	0.3
jv	3506	60	0.450	0.717	0	0.0
jv	1439	1	0.000	0.000	many	0.65
jv	5222	1	0.500	0.500	0	0.0
jv	2103	1	1.000	1.000	1	0.5
jv	2102	1	0.000	0.500	1	0.0
jv	2101	30	0.483	0.633	1	0.6
jv	2100	1	0.000	0.500	1	0.0
jv	2105	1	0.000	0.000	1	0.0
jv	2104	1	0.000	0.000	many	0.0
bo	5648	1	0.000	0.000	0	0.0
bo	5184	2	0.000	0.000	0	0.0
bo	5246	3	0.000	0.000	0	0.0
bo	122	1	0.000	0.000	many	0.0
bo	5676	117	0.000	0.000	1	0.0
bo	5673	1	0.000	0.000	0	0.0
bo	5560	1	0.000	0.000	0	0.0
bo	5602	1	0.000	0.000	0	0.0
bo	1786	1079	0.000	0.014	many	0.0
bo	219	1	0.000	0.000	0	0.589
bo	5649	2	0.000	0.000	1	0.0
bo	4632	2	0.000	0.000	0	0.0
bo	4763	1	0.000	0.000	0	0.0
bo	4450	2	0.000	0.000	1	0.0
bo	5337	11	0.000	0.000	0	0.0
bo	5103	1	0.000	0.000	1	0.0
bo	5339	1	0.000	0.000	1	0.0
bo	5338	17	0.000	0.000	0	0.0
bo	5643	19	0.000	0.000	0	0.0
bo	4612	4	0.000	0.000	0	0.0
bo	5645	9	0.000	0.000	0	0.0
bo	5608	117	0.000	0.000	0	0.0
bo	5647	1	0.000	0.000	0	0.0
bo	5646	1	0.000	0.000	0	0.0
bo	5250	43	0.000	0.000	0	0.0
bo	5375	3	0.000	0.000	1	0.0
bo	5565	1	0.000	0.000	1	0.0
bo	5720	1	0.000	0.000	0	0.0
bo	5278	4	0.000	0.000	0	0.0
bo	5644	46	0.000	0.000	0	0.0
bo	4983	83	0.000	0.000	0	0.0
bo	2108	2	0.000	0.000	0	0.0
bo	5650	1	0.000	0.000	0	0.0
bo	5685	1	0.000	0.000	0	0.0
bo	5684	8	0.000	0.000	0	0.0
bo	5686	1	0.000	0.000	0	0.0
bo	5681	24	0.000	0.000	0	0.0
bo	5680	256	0.000	0.012	0	0.0
bo	5683	53	0.000	0.028	0	0.0
bo	5682	6	0.000	0.000	0	0.0
bo	4778	4	0.000	0.000	0	0.0
bo	5619	2	0.000	0.000	0	0.0
bo	2042	2	0.000	0.000	1	0.0
bo	5388	1	0.000	0.000	0	0.0
bo	5470	1	0.000	0.000	0	0.0
bo	4730	1	0.000	0.000	0	0.0
bo	3956	1	0.000	0.000	0	0.0
bo	5461	1	0.000	0.000	0	0.0
bo	5460	3	0.000	0.000	0	0.0
bo	5463	1	0.000	0.000	0	0.0
bo	5462	2	0.000	0.000	0	0.0
bo	5551	24	0.000	0.000	0	0.0
bo	5550	2	0.000	0.000	0	0.0
bo	5489	20	0.000	0.000	0	0.0
bo	5677	499	0.000	0.012	0	0.0
bo	5678	101	0.000	0.005	0	0.0
bo	5679	72	0.000	0.000	0	0.0
bo	5652	1	0.000	0.000	1	0.0
bo	5107	8	0.000	0.000	0	0.0
bo	3281	2	0.000	0.000	0	0.0
bo	5651	1	0.000	0.000	0	0.0
bo	5520	210	0.000	0.000	many	0.0
bo	5265	62	0.000	0.000	0	0.0
bo	5181	17	0.000	0.000	0	0.0
bo	5340	20	0.000	0.000	1	0.0
bo	5342	1	0.000	0.000	0	0.0
bo	5597	596	0.000	0.013	1	0.0
bo	5518	141	0.000	0.000	1	0.0
bo	5442	2	0.000	0.000	1	0.0
bo	5515	1	0.000	0.000	0	0.0
bo	4524	4	0.000	0.000	0	0.0
bo	5607	5	0.000	0.000	0	0.0
bo	4836	1	0.000	0.000	0	0.0
bo	5564	1	0.000	0.000	0	0.0
bo	5606	1	0.000	0.000	0	0.0
bo	5598	2	0.000	0.000	0	0.0
bo	5674	1	0.000	0.000	0	0.0
bo	5661	1	0.000	0.000	0	0.0
bo	5566	1	0.000	0.000	0	0.0
bo	4851	5	0.000	0.000	0	0.0
bo	5675	1	0.000	0.000	0	0.0
br	1786	20	0.025	0.025	many	0.0
br	4449	1	0.000	0.000	0	0.0
br	5457	1	0.000	0.000	0	0.0
br	4783	35	0.057	0.114	0	0.0
br	5479	1	0.000	0.000	0	0.0
br	3259	1	0.000	0.000	1	0.0
br	696	24	0.208	0.458	0	0.5
br	5375	1	0.000	0.000	1	0.0
br	4906	71	0.465	0.528	0	0.0
br	4983	1	0.000	0.000	0	0.0
br	4985	2	0.000	0.250	0	0.0
br	4984	1	0.000	0.000	0	0.0
br	2913	3	0.000	0.000	0	0.0
br	5462	1	0.000	0.000	0	0.0
br	5465	1	0.000	0.000	0	0.0
br	4139	2	0.000	0.000	0	0.0
br	5265	1	0.000	0.000	0	0.0
br	5597	95	0.053	0.179	1	0.0
br	5596	1	0.000	0.000	0	0.0
br	5599	1	0.500	0.500	0	0.0
br	5613	1	0.000	0.000	0	0.0
br	5693	1	0.000	0.000	1	0.0
br	5598	5	0.000	0.000	0	0.0
br	5393	1	0.000	0.000	1	0.0
br	5158	384	0.746	0.815	0	0.563
br	5151	1	0.500	0.500	0	0.0
br	5150	54	0.009	0.019	1	0.0
br	5152	1	0.000	0.000	1	0.0
br	5154	1	0.000	0.000	0	0.0
br	5605	1	0.000	0.000	1	0.0
br	5604	1	0.000	0.000	0	0.0
br	5607	2	0.000	0.000	0	0.0
br	5606	1	0.000	0.000	0	0.0
br	5601	2	0.250	0.250	0	0.0
br	5600	3	0.500	0.667	0	0.0
br	5603	1	0.500	0.500	0	0.0
br	277	321	0.051	0.169	0	0.0
br	5609	1	0.000	0.000	0	0.0
br	5608	75	0.000	0.000	0	0.0
br	5250	6	0.000	0.000	0	0.0
br	5095	44	0.000	0.000	0	0.0
br	5097	2	0.000	0.000	0	0.0
br	2077	7	0.143	0.286	1	0.597
br	5004	2	0.250	0.500	0	0.0
br	2449	7	0.071	0.143	0	0.0
br	5489	35	0.000	0.000	0	0.0
br	5488	8	0.000	0.000	0	0.0
br	5487	1	0.000	0.000	0	0.0
br	5486	44	0.034	0.148	many	0.0
br	4542	15	0.067	0.067	0	0.0
br	4545	1	0.000	0.000	0	0.0
br	5482	162	0.046	0.145	0	0.0
br	5579	1	0.000	0.000	1	0.0
br	1431	4	0.375	0.500	1	0.0
br	5246	7	0.000	0.000	0	0.0
br	3506	17	0.147	0.206	0	0.0
br	5705	1	0.000	0.000	1	0.0
br	3099	31	0.435	0.532	0	0.429
br	2160	1	0.500	0.500	0	0.0
br	5392	144	0.660	0.753	0	0.0
br	5337	34	0.000	0.000	0	0.0
br	5135	3	0.000	0.167	0	0.0
br	5703	1	0.000	0.000	1	0.0
br	5433	4	0.000	0.125	0	0.0
br	5704	1	0.000	0.000	0	0.0
br	5543	1	0.000	0.000	0	0.0
br	5702	1	0.000	0.500	0	0.0
br	5237	51	0.000	0.196	0	0.0
br	3089	51	0.000	0.167	0	0.001
br	2620	1	0.000	0.500	1	0.0
br	4441	234	0.252	0.451	0	0.0
br	4442	530	0.787	0.853	0	0.0
br	4775	9	0.389	0.500	0	0.0
br	5103	41	0.000	0.049	1	0.0
br	5107	8	0.000	0.000	0	0.0
br	4778	5	0.300	0.500	0	0.0
br	5181	10	0.000	0.000	0	0.0
br	5184	3	0.000	0.000	0	0.0
br	4524	4	0.000	0.000	0	0.0
br	5349	2	0.000	0.000	0	0.0
br	5114	1	1.000	1.000	0	0.0
br	3907	9	0.000	0.167	0	0.0
br	5296	17	0.118	0.235	0	0.0
br	5602	2	0.000	0.000	0	0.0
br	4763	93	0.048	0.091	0	0.0
br	4612	7	0.000	0.000	0	0.0
br	5351	1	0.000	0.000	0	0.0
br	5350	27	0.093	0.130	0	0.0
br	2225	2	0.000	0.250	0	0.0
br	5359	168	0.039	0.205	0	0.0
br	5358	1	0.000	0.500	0	0.0
br	4843	4	0.000	0.250	many	0.0
br	4794	1	0.500	0.500	1	0.0
br	4777	756	0.285	0.389	0	0.332
br	4913	1	0.000	0.000	0	0.0
br	4851	5	0.000	0.000	0	0.0
bs	2860	105	0.671	0.910	0	0.0
bs	2861	1	1.000	1.000	0	0.0
bs	2862	1	0.500	1.000	1	0.0
bs	3510	26	0.788	0.923	0	0.0
bs	3664	4	0.750	0.750	1	0.0
bs	3548	12	0.625	0.708	many	0.0
bs	1909	2	0.500	0.500	1	0.0
bs	1876	3	0.333	0.333	1	0.415
bs	132	123	0.768	0.955	many	0.648
bs	131	28	0.304	0.768	many	0.0
bs	130	24	0.792	0.875	1	0.584
bs	3658	12	0.875	1.000	0	0.0
bs	3659	20	0.625	0.925	1	0.0
bs	1908	1	0.500	1.000	many	0.0
bs	1907	54	0.750	0.972	many	0.0
bs	1906	1	0.500	1.000	1	0.522
bs	279	230	0.780	0.928	many	0.0
bs	1904	13	0.731	0.962	0	0.0
bs	3657	89	0.820	0.927	1	0.0
bs	1902	2	0.250	0.250	0	0.0
bs	3656	1	0.500	1.000	0	0.0
bs	1900	13	0.692	0.885	1	0.0
bs	1901	12	0.792	0.917	1	0.0
bs	2525	4	0.750	0.750	0	0.0
bs	1948	100	0.775	0.970	many	0.0
bs	1905	3	0.833	1.000	many	0.633
bs	1092	12	0.625	0.792	0	0.0
bs	2523	54	0.778	0.944	many	0.0
bs	288	35	0.800	0.929	many	0.0
bs	3512	22	0.545	0.841	0	0.3
bs	3511	7	0.571	0.929	1	0.3
bs	2328	87	0.770	0.931	0	0.617
bs	1947	13	0.769	0.885	many	0.0
bs	1	207	0.821	0.957	1	0.0
bs	2740	1	0.500	0.500	0	0.1
bs	2	517	0.010	0.010	many	0.0
bs	1656	2	0.500	0.500	0	0.197
bs	3175	1	0.500	1.000	0	0.0
bs	280	177	0.757	0.927	1	0.0
bs	283	269	0.708	0.918	1	0.0
bs	282	26	0.673	0.865	many	0.0
bs	285	29	0.828	0.966	1	0.514
bs	1094	25	0.760	0.980	many	0.486
bs	3508	2	0.750	1.000	0	0.0
bs	3666	1	0.000	0.000	1	0.0
bs	3661	4	0.750	0.875	0	0.0
bs	3660	5	0.700	0.700	0	0.0
bs	2875	15	0.867	0.967	1	0.0
bs	3662	1	0.500	0.500	0	0.2
bs	2280	308	0.757	0.912	many	0.53
bs	2880	20	0.650	0.925	many	0.0
bs	3663	11	0.818	1.000	many	0.613
bs	3665	1	0.500	1.000	0	0.0
bs	3392	5	0.900	1.000	many	0.64
bs	3350	3	0.667	0.833	0	0.5
bs	127	130	0.842	0.954	many	0.0
bs	3173	3	0.833	1.000	many	0.0
bs	1883	6	0.333	0.750	1	0.275
bs	2340	1	1.000	1.000	many	0.0
bs	2275	29	0.707	0.931	0	0.623
bs	3393	8	0.688	0.875	0	0.466
bs	2276	88	0.756	0.943	many	0.684
bs	2581	1	0.500	1.000	0	0.4
bs	2127	494	0.808	0.952	many	0.0
bs	2337	1	0.500	1.000	1	0.0
bs	2338	9	0.778	0.944	0	0.0
bs	2339	116	0.776	0.935	many	0.675
bs	2333	1	1.000	1.000	1	0.0
bs	3503	6	0.750	1.000	0	0.479
bs	3504	13	0.846	0.962	many	0.548
bs	867	1	0.000	1.000	0	0.548
bs	866	17	0.500	0.853	many	0.3
bs	1100	16	0.719	0.938	many	0.6
bs	3373	1	0.000	0.000	many	0.6
bs	3502	1	1.000	1.000	0	0.419
bs	1108	3	0.500	1.000	1	0.0
bs	3507	4	0.500	0.875	0	0.438
ja	152	10	0.600	0.900	1	0.32
ja	5396	2	0.750	1.000	1	0.3
ja	2773	1	1.000	1.000	1	0.1
ja	2774	2	1.000	1.000	1	0.1
ja	2775	7	0.857	0.929	1	0.386
ja	5290	2	0.000	0.250	1	0.0
ja	4571	15	0.767	0.933	1	0.267
ja	3532	17	0.735	0.765	0	0.3
ja	5472	2	1.000	1.000	1	0.3
ja	5473	1	0.000	1.000	1	0.1
ja	5526	64	0.719	0.875	1	0.233
ja	5527	2	0.750	1.000	1	0.2
ja	5528	3	0.667	0.833	1	0.267
ja	4254	23	0.000	0.000	1	0.0
ja	4029	1	1.000	1.000	1	0.2
ja	5499	1	0.500	1.000	1	0.4
ja	1984	17	0.765	0.971	1	0.0
ja	3554	2	0.750	1.000	0	0.15
ja	3553	2	0.500	0.750	1	0.25
ja	2546	5	0.000	0.000	0	0.0
ja	4829	1	1.000	1.000	1	0.3
ja	4122	5	0.400	0.600	0	0.32
ja	3797	3	0.500	1.000	0	0.167
ja	3796	1213	0.843	0.937	1	0.255
ja	5370	3	1.000	1.000	1	0.333
ja	4411	1	0.500	0.500	0	0.3
ja	2380	5	0.600	0.900	1	0.28
ja	901	1	0.500	1.000	1	0.2
ja	4192	1	0.000	0.000	0	0.0
ja	3747	1	0.500	0.500	1	0.1
ja	4599	7	0.500	0.857	1	0.143
ja	2013	5	0.000	0.000	0	0.0
ja	2379	2	0.750	1.000	1	0.1
ja	898	3	0.833	1.000	1	0.233
ja	899	3	0.667	0.667	1	0.167
ja	4255	48	0.000	0.000	many	0.0
ja	4193	2	0.750	1.000	0	0.1
ja	2933	218	0.523	0.644	many	0.0
ja	4031	3	1.000	1.000	1	0.4
ja	4030	1	1.000	1.000	0	0.2
ja	5347	2	0.500	0.750	1	0.1
ja	4256	2	0.500	1.000	1	0.15
ja	5124	1	0.000	0.500	1	0.1
ja	5125	1	0.500	0.500	1	0.2
ja	4191	14	0.607	0.821	1	0.143
ja	3552	19	0.211	0.816	1	0.105
ja	900	18	0.667	0.889	1	0.211
ja	3392	256	0.000	0.000	many	0.64
ja	5429	1	1.000	1.000	0	0.3
ja	5229	5	0.300	0.300	0	0.16
ja	5083	10	0.650	0.750	0	0.15
ja	5576	3	0.667	0.667	0	0.2
ja	5575	1	1.000	1.000	1	0.2
ja	5630	1	1.000	1.000	0	0.1
ja	5631	1	0.500	0.500	1	0.3
ja	5632	1	1.000	1.000	0	0.3
ja	3840	1	0.000	0.000	1	0.0
ja	3192	3	0.667	0.833	1	0.3
ja	3191	3	0.833	1.000	0	0.067
ja	4827	2	0.500	0.750	0	0.2
ja	5577	2	0.750	0.750	1	0.3
ja	4695	1	1.000	1.000	0	0.3
ja	4121	1	0.500	0.500	0	0.6
ja	4723	2	0.750	1.000	0	0.2
ilo	4431	1	0.000	0.000	0	0.0
ilo	4143	2	0.250	1.000	1	0.533
ilo	4432	1	0.000	0.000	0	0.0
ilo	4533	6	0.667	0.750	0	0.0
ilo	2099	24	0.000	0.083	many	0.0
ilo	4525	2	0.000	0.000	0	0.0
ilo	4617	49	0.643	0.755	1	0.0
ilo	3279	1	0.500	0.500	1	0.0
ilo	1986	918	0.788	0.998	1	0.0
ilo	5352	1	0.500	0.500	1	0.0
ilo	5254	1	0.500	1.000	0	0.0
ilo	4144	3	0.333	0.667	0	0.0
ilo	2888	255	0.239	0.620	0	0.0
ilo	4531	1	0.000	0.000	0	0.0
ilo	4745	9	0.778	0.778	0	0.0
ilo	4142	95	0.589	1.000	many	0.0
ilo	3895	3	1.000	1.000	0	0.0
ilo	2383	2	0.000	0.500	1	0.0
ilo	1373	1	0.000	0.000	many	0.564
ilo	3893	25	0.620	0.820	1	0.0
ilo	3896	59	0.593	0.805	0	0.0
ilo	349	3	0.500	0.667	many	0.0
ilo	3894	222	0.000	0.000	0	0.0
ilo	4498	206	0.825	0.998	1	0.0
ilo	3958	1	0.500	1.000	1	0.0
ilo	2481	1	0.500	0.500	many	0.0
ilo	4884	1	0.500	1.000	0	0.0
ilo	3957	1	1.000	1.000	0	0.0
ilo	4731	5	0.500	0.800	0	0.0
ilo	4624	8	0.000	0.000	0	0.0
ilo	3289	3	0.333	0.333	1	0.0
ilo	4466	1	1.000	1.000	0	0.0
ilo	5046	1	0.500	0.500	0	0.0
ilo	4465	1	0.500	0.500	1	0.0
ilo	3283	1	0.000	0.000	1	0.0
ilo	3281	1	0.000	0.000	0	0.0
ilo	4732	47	0.638	1.000	1	0.0
ilo	4733	3	0.333	0.667	0	0.0
ilo	4429	2	0.000	0.000	0	0.0
ilo	2125	94	0.154	0.532	1	0.0
ilo	2895	203	0.574	1.000	many	0.0
ilo	2894	127	0.591	0.996	many	0.0
ilo	2897	881	0.398	0.842	many	0.0
ilo	2003	3	1.000	1.000	many	0.0
ilo	354	392	0.580	0.991	many	0.0
ilo	4742	1	0.000	0.500	0	0.0
ilo	2038	77	0.000	0.000	0	0.508
ilo	2537	3	0.000	0.000	0	0.5
ilo	4430	1	0.500	1.000	0	0.0
nds	3383	1	0.000	0.000	0	0.0
nds	4608	21	0.571	0.857	1	0.0
nds	4051	1	0.000	0.000	0	0.0
nds	1431	35	0.557	0.843	1	0.0
nds	674	1	0.500	0.500	1	0.0
